stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,stop_access
r2678427,900059,西钓鱼台,西钓鱼台,,39.9218994,116.2919093,,,1,,,,,,
n2381864553,900059,西钓鱼台A出口,西钓鱼台A出口,,39.9230486,116.2929827,,,2,r2678427,,,,,
n2382556537,900059,西钓鱼台C出口,西钓鱼台C出口,,39.9218201,116.2916229,,,2,r2678427,,,,,
n2094586153,900057,公主坟(外环),公主坟,,39.9061865,116.3034835,,,0,r8047908,,,,,
r8047908,900057,公主坟,公主坟,,39.9061762,116.3041253,,,1,,,,,,
n2102414889,900055,莲花桥(外环),莲花桥,,39.8961854,116.3042085,,,0,r2690919,,,,,
r2690919,900055,莲花桥,莲花桥,,39.8961589,116.3043065,,,1,,,,,,
n11065310492,900055,莲花桥B出口,莲花桥B出口,,39.8975347,116.3050226,,,2,r2690919,,,,,
n11065310493,900055,莲花桥C出口,莲花桥C出口,,39.89605,116.30462,,,2,r2690919,,,,,
n11065310494,900055,莲花桥D出口,莲花桥D出口,,39.8960445,116.3037997,,,2,r2690919,,,,,
n2102414900,900053,六里桥(外环),六里桥,,39.8788301,116.2967203,,,0,r8047942,,,,,
n2102414923,900051,西局(内环),西局,,39.8642953,116.2979294,,,0,r2690920,,,,,
n2102414911,900053,六里桥(内环),六里桥,,39.8788948,116.2968565,,,0,r8047942,,,,,
n2102414894,900055,莲花桥(内环),莲花桥,,39.8961809,116.3044042,,,0,r2690919,,,,,
n2094586164,900057,公主坟(内环),公主坟,,39.9061866,116.304971,,,0,r8047908,,,,,
n2094586171,900059,西钓鱼台(内环),西钓鱼台,,39.9217694,116.291786,,,0,r2678427,,,,,
n2090572112,900061,慈寿寺(内环),慈寿寺,,39.9320893,116.2895224,,,0,r8047985,,,,,
n2090572111,900063,车道沟(内环),车道沟,,39.945154,116.2879557,,,0,r2672956,,,,,
n2090572108,900065,长春桥(内环),长春桥,,39.9574161,116.2881069,,,0,r2672955,,,,,
n2090572117,900067,火器营(内环),火器营,,39.964303,116.2835043,,,0,r2672958,,,,,
n340410862,900069,巴沟(内环),巴沟,,39.9732909,116.2875195,,,0,r1651584,,,,,
n340410824,100003,苏州街(内环),苏州街,,39.9743528,116.300193,,,0,r1651696,,,,,
n6621483711,100005,海淀黄庄(内环),海淀黄庄,,39.9746999,116.3115282,,,0,r1651694,,,,,
n340410815,100007,知春里(内环),知春里,,39.974909,116.3229323,,,0,r1651695,,,,,
n340410668,100009,知春路(内环),知春路,,39.9750237,116.3357849,,,0,r1606034,,,,,
n340410659,940055,西土城(内环),西土城,,39.9748033,116.3477566,,,0,r1651697,,,,,
n340410501,100013,牡丹园(内环),牡丹园,,39.974843,116.3630842,,,0,r1651711,,,,,
n340410434,100015,健德门(内环),健德门,,39.9750272,116.374935,,,0,r1651734,,,,,
n340408841,100017,北土城(内环),北土城,,39.9756139,116.3879627,,,0,r1651733,,,,,
n5687481929,100019,安贞门(内环),安贞门,,39.9757844,116.3991851,,,0,r1651801,,,,,
n340409094,100021,惠新西街南口(内环),惠新西街南口,,39.9756562,116.4112418,,,0,r1651803,,,,,
n340409219,100023,芍药居(内环),芍药居,,39.9756283,116.4315897,,,0,r8047883,,,,,
n340409286,100025,太阳宫(内环),太阳宫,,39.9712528,116.4411408,,,0,r1651800,,,,,
n339102778,100027,三元桥(内环),三元桥,,39.9598408,116.4512757,,,0,r1652783,,,,,
n340409366,100029,亮马桥(内环),亮马桥,,39.9481391,116.4562051,,,0,r2420184,,,,,
n340409480,100031,农业展览馆(内环),农业展览馆,,39.9402483,116.4561665,,,0,r1652807,,,,,
n340409693,100033,团结湖(内环),团结湖,,39.9322532,116.4553291,,,0,r1652811,,,,,
n339099394,060047,呼家楼(内环),呼家楼,,39.9219942,116.4551638,,,0,r1652810,,,,,
n340409955,100037,金台夕照(内环),金台夕照,,39.9159527,116.4552625,,,0,r1652812,,,,,
n339099503,100039,国贸(内环),国贸,,39.9078777,116.4551072,,,0,r8048003,,,,,
n340410051,100041,双井(内环),双井,,39.8921702,116.4551332,,,0,r1652809,,,,,
n340410090,100043,劲松(内环),劲松,,39.8830759,116.4549817,,,0,r1652808,,,,,
n2111812185,900023,潘家园(内环),潘家园,,39.8748604,116.4548789,,,0,r2703469,,,,,
n2111812187,140057,十里河(内环),十里河,,39.8644699,116.4528851,,,0,r8378141,,,,,
n2111812183,900027,分钟寺(内环),分钟寺,,39.8506725,116.4475157,,,0,r2703468,,,,,
n2111812181,900029,成寿寺(内环),成寿寺,,39.8445812,116.4421449,,,0,r2703467,,,,,
n10613978465,900031,宋家庄(内环),宋家庄,,39.8448612,116.4216659,,,0,r7950999,,,,,
n2111812190,900033,石榴庄(内环),石榴庄,,39.8445445,116.407407,,,0,r2703471,,,,,
n2116038112,900035,大红门(内环),大红门,,39.8440694,116.3920662,,,0,r2707910,,,,,
n2116038114,900037,角门东(内环),角门东,,39.8438855,116.3789282,,,0,r2707911,,,,,
n2116038116,900039,角门西(内环),角门西,,39.8445134,116.3650382,,,0,r8047972,,,,,
n2117226291,900041,草桥(内环),草桥,,39.8446423,116.3454126,,,0,r2709369,,,,,
n2117226309,900043,纪家庙(内环),纪家庙,,39.8432146,116.3273549,,,0,r2709370,,,,,
n2117226349,900045,首经贸(内环),首经贸,,39.8432337,116.3141419,,,0,r2709371,,,,,
n3058978096,900047,丰台站(内环),丰台站,,39.8490751,116.2985336,,,0,r4010537,,,,,
n3058978098,900049,泥洼(内环),泥洼,,39.8572027,116.2983012,,,0,r4010538,,,,,
n9383906478,110027,新首钢(上行),新首钢,,39.9076644,116.1586699,,,0,r13623626,,,,,
r13623626,110027,新首钢,新首钢,,39.9076653,116.1586061,,,1,,,,,,
n10842159181,110027,新首钢出口,新首钢出口,,39.908321,116.1594273,,,2,r13623626,,,,,
n10842159184,110027,新首钢出口,新首钢出口,,39.9075893,116.1577336,,,2,r13623626,,,,,
n9635360715,110027,新首钢C出口,新首钢C出口,,39.9069796,116.1590543,,,2,r13623626,,,,,
n9383918419,110025,北辛安(上行),北辛安,,39.9138777,116.1586511,,,0,r13623638,,,,,
r13623638,110025,北辛安,北辛安,,39.9138827,116.1585873,,,1,,,,,,
n9383486337,060009,金安桥(上行),金安桥,,39.9208912,116.155263,,,0,r13623661,,,,,
r13623661,060009,金安桥,金安桥,,39.9209099,116.1552373,,,1,,,,,,
n9635395503,060009,金安桥H出口,金安桥H出口,,39.9216752,116.1544419,,,2,r13623661,,,,,
n9635395504,060009,金安桥J出口,金安桥J出口,,39.9199971,116.1560598,,,2,r13623661,,,,,
n9635395505,060009,金安桥K出口,金安桥K出口,,39.9202591,116.1549804,,,2,r13623661,,,,,
n9383939776,110021,模式口(上行),模式口,,39.9323609,116.1498541,,,0,r13623660,,,,,
r13623660,110021,模式口,模式口,,39.9323418,116.1498174,,,1,,,,,,
n8002248192,110021,模式口(下行),模式口,,39.9323148,116.1497805,,,0,r13623660,,,,,
n9383939777,060009,金安桥(下行),金安桥,,39.9208845,116.1551789,,,0,r13623661,,,,,
n9383918420,110025,北辛安(下行),北辛安,,39.9138484,116.1585618,,,0,r13623638,,,,,
n9383486347,110027,新首钢(下行),新首钢,,39.9076639,116.1585584,,,0,r13623626,,,,,
n8015953540,120021,四季青桥(上行),四季青桥,,39.9425243,116.268371,,,0,r18412928,,,,,
r18412928,120021,四季青桥,四季青桥,,39.9425119,116.2682827,,,1,,,,,,
n12530871818,120021,四季青桥A出口,四季青桥A出口,,39.9423666,116.2673083,,,2,r18412928,,,,,
n12530871830,120021,四季青桥A出口,四季青桥A出口,,39.94198,116.26724,,,2,r18412928,,,,,
n12530871823,120021,四季青桥C出口,四季青桥C出口,,39.940235,116.2673021,,,2,r18412928,,,,,
n12433919316,120023,蓝靛厂(上行),蓝靛厂,,39.9558003,116.2767146,,,0,r18444176,,,,,
r18444176,120023,蓝靛厂,蓝靛厂,,39.9558597,116.2767052,,,1,,,,,,
n12428545248,120023,蓝靛厂D出口,蓝靛厂D出口,,39.9555194,116.2750827,,,2,r18444176,,,,,
n12428545250,120023,蓝靛厂B出口,蓝靛厂B出口,,39.9565864,116.2790997,,,2,r18444176,,,,,
n12433919916,900065,长春桥(上行),长春桥,,39.9573698,116.2880613,,,0,r18443078,,,,,
r18443078,900065,长春桥,长春桥,,39.9574108,116.2880393,,,1,,,,,,
n12433919314,160045,苏州桥(上行),苏州桥,,39.9607081,116.3016275,,,0,r18444177,,,,,
r18444177,160045,苏州桥,苏州桥,,39.9607503,116.3015966,,,1,,,,,,
n12433919312,040035,人民大学(上行),人民大学,,39.9656147,116.3157635,,,0,r18444178,,,,,
r18444178,040035,人民大学,人民大学,,39.965744,116.3157286,,,1,,,,,,
n12453018013,040035,人民大学E出口,人民大学E出口,,39.9662541,116.3169435,,,2,r18444178,,,,,
n12453018014,040035,人民大学F出口,人民大学F出口,,39.9654013,116.3171805,,,2,r18444178,,,,,
n12433919309,120031,大钟寺(上行),大钟寺,,39.9660217,116.3378337,,,0,r18444179,,,,,
r18444179,120031,大钟寺,大钟寺,,39.9661057,116.3378309,,,1,,,,,,
n12433919308,940057,蓟门桥(上行),蓟门桥,,39.9662289,116.3496623,,,0,r18444144,,,,,
r18444144,940057,蓟门桥,蓟门桥,,39.9663129,116.3488274,,,1,,,,,,
n12430955737,940057,蓟门桥A出口,蓟门桥A出口,,39.9668745,116.346774,,,2,r18444144,,,,,
n12430955735,940057,蓟门桥B1出口,蓟门桥B1出口,,39.9669695,116.348719,,,2,r18444144,,,,,
n12430955725,940057,蓟门桥B2出口,蓟门桥B2出口,,39.9672473,116.3490875,,,2,r18444144,,,,,
n12430955710,940057,蓟门桥C出口,蓟门桥C出口,,39.9667747,116.3513366,,,2,r18444144,,,,,
n12430955709,940057,蓟门桥C出口,蓟门桥C出口,,39.96684,116.35019,,,2,r18444144,,,,,
n12430955702,940057,蓟门桥D出口,蓟门桥D出口,,39.9659038,116.3491197,,,2,r18444144,,,,,
n12430955748,940057,蓟门桥E出口,蓟门桥E出口,,39.9657577,116.3468035,,,2,r18444144,,,,,
n12433919306,190023,北太平庄(上行),北太平庄,,39.9666143,116.3638654,,,0,r18444145,,,,,
r18444145,190023,北太平庄,北太平庄,,39.9667708,116.364124,,,1,,,,,,
n12433919304,120037,马甸桥(上行),马甸桥,,39.9667769,116.3758391,,,0,r18441197,,,,,
r18441197,120037,马甸桥,马甸桥,,39.9668285,116.3758342,,,1,,,,,,
n12433642003,120037,马甸桥A出口,马甸桥A出口,,39.9676094,116.3747948,,,2,r18441197,,,,,
n12433635799,120037,马甸桥B出口,马甸桥B出口,,39.9673498,116.376805,,,2,r18441197,,,,,
n12433635798,120037,马甸桥出口,马甸桥出口,,39.96752,116.37662,,,2,r18441197,,,,,
n12433642005,120037,马甸桥D出口,马甸桥D出口,,39.9660854,116.3746681,,,2,r18441197,,,,,
n12433919302,120039,安华桥(上行),安华桥,,39.967101,116.388397,,,0,r18444146,,,,,
r18444146,120039,安华桥,安华桥,,39.9671117,116.3883984,,,1,,,,,,
n12433885700,120041,安贞桥(上行),安贞桥,,39.9674499,116.4009974,,,0,r18444147,,,,,
r18444147,120041,安贞桥,安贞桥,,39.9675012,116.4009974,,,1,,,,,,
n12433885698,120043,和平西桥(上行),和平西桥,,39.9677337,116.4118077,,,0,r18444148,,,,,
r18444148,120043,和平西桥,和平西桥,,39.9677829,116.4118056,,,1,,,,,,
n12433885695,120045,光熙门(上行),光熙门,,39.9679975,116.4242641,,,0,r18444149,,,,,
r18444149,120045,光熙门,光熙门,,39.9680699,116.4242608,,,1,,,,,,
n12433885693,120047,西坝河(上行),西坝河,,39.9643752,116.4360166,,,0,r18444150,,,,,
r18444150,120047,西坝河,西坝河,,39.9644089,116.4360547,,,1,,,,,,
n12433885691,100027,三元桥(上行),三元桥,,39.9593449,116.4525801,,,0,r18444053,,,,,
r18444053,100027,三元桥,三元桥,,39.9597061,116.4514799,,,1,,,,,,
n12433885689,120051,将台西(上行),将台西,,39.9713752,116.4739908,,,0,r18444054,,,,,
r18444054,120051,将台西,将台西,,39.9713939,116.4739564,,,1,,,,,,
n12433885688,140081,高家园(上行),高家园,,39.9790757,116.4850402,,,0,r18444055,,,,,
r18444055,140081,高家园,高家园,,39.9791304,116.4850346,,,1,,,,,,
n12433885686,120055,驼房营(上行),驼房营,,39.9791232,116.4994894,,,0,r18444056,,,,,
r18444056,120055,驼房营,驼房营,,39.9792261,116.4994848,,,1,,,,,,
n12433885684,120057,东坝西(上行),东坝西,,39.9733035,116.5283393,,,0,r18444057,,,,,
r18444057,120057,东坝西,东坝西,,39.9733361,116.5283562,,,1,,,,,,
n12416948176,030039,东坝北(上行),东坝北,,39.9745238,116.5519654,,,0,r18412929,,,,,
r18412929,030039,东坝北,东坝北,,39.9746043,116.5519702,,,1,,,,,,
n12418241657,030039,东坝北(下行),东坝北,,39.9746382,116.5519397,,,0,r18412929,,,,,
n12433885683,120057,东坝西(下行),东坝西,,39.9733758,116.5283748,,,0,r18444057,,,,,
n12433885685,120055,驼房营(下行),驼房营,,39.9793068,116.499481,,,0,r18444056,,,,,
n12433885687,140081,高家园(下行),高家园,,39.9791777,116.4850353,,,0,r18444055,,,,,
n12433885690,120051,将台西(下行),将台西,,39.9714131,116.4739278,,,0,r18444054,,,,,
n12433885692,100027,三元桥(下行),三元桥,,39.9594309,116.4524062,,,0,r18444053,,,,,
n12433885694,120047,西坝河(下行),西坝河,,39.9644426,116.4360927,,,0,r18444150,,,,,
n12433885696,120045,光熙门(下行),光熙门,,39.9681422,116.4242575,,,0,r18444149,,,,,
n12433885697,120043,和平西桥(下行),和平西桥,,39.9678321,116.4118035,,,0,r18444148,,,,,
n12433885699,120041,安贞桥(下行),安贞桥,,39.9675507,116.4009972,,,0,r18444147,,,,,
n12433919301,120039,安华桥(下行),安华桥,,39.9671991,116.3883923,,,0,r18444146,,,,,
n12433919303,120037,马甸桥(下行),马甸桥,,39.9669017,116.3758319,,,0,r18441197,,,,,
n12433919305,190023,北太平庄(下行),北太平庄,,39.9666607,116.3638613,,,0,r18444145,,,,,
n12433919307,940057,蓟门桥(下行),蓟门桥,,39.9663709,116.3496595,,,0,r18444144,,,,,
n12433919310,120031,大钟寺(下行),大钟寺,,39.9661897,116.337828,,,0,r18444179,,,,,
n12433919311,040035,人民大学(下行),人民大学,,39.9657679,116.3157152,,,0,r18444178,,,,,
n12433919313,160045,苏州桥(下行),苏州桥,,39.9607924,116.3015657,,,0,r18444177,,,,,
n12433919915,900065,长春桥(下行),长春桥,,39.9574699,116.2880047,,,0,r18443078,,,,,
n12433919315,120023,蓝靛厂(下行),蓝靛厂,,39.9559183,116.2766995,,,0,r18444176,,,,,
n12418249570,120021,四季青桥(下行),四季青桥,,39.9425249,116.2682139,,,0,r18412928,,,,,
n265711187,120031,大钟寺(上行),大钟寺,,39.965274,116.3390282,,,0,r1606032,,,,,
r1606032,120031,大钟寺,大钟寺,,39.9652731,116.3390137,,,1,,,,,,
n2039584342,120031,大钟寺A出口,大钟寺A出口,,39.9656916,116.3388267,,,2,r1606032,,,,,
n2039584329,120031,大钟寺B出口,大钟寺B出口,,39.9648504,116.3389266,,,2,r1606032,,,,,
n265711193,100009,知春路(上行),知春路,,39.9751524,116.333902,,,0,r8047898,,,,,
r8047898,100009,知春路,知春路,,39.9750927,116.3343902,,,1,,,,,,
n245134491,130027,五道口(上行),五道口,,39.9915734,116.331724,,,0,r1606033,,,,,
r1606033,130027,五道口,五道口,,39.9914779,116.3317017,,,1,,,,,,
n290601069,130027,五道口A出口,五道口A出口,,39.9917592,116.3316749,,,2,r1606033,,,,,
n290601047,130027,五道口B出口,五道口B出口,,39.9913979,116.3317163,,,2,r1606033,,,,,
n272425524,130029,上地(上行),上地,,40.0317701,116.3141025,,,0,r1606035,,,,,
r1606035,130029,上地,上地,,40.0317646,116.3140843,,,1,,,,,,
n290598524,130029,上地A出口,上地A出口,,40.0317472,116.3139742,,,2,r1606035,,,,,
n6941598123,940043,清河站(上行),清河站,,40.0398118,116.3087317,,,0,r10556656,,,,,
r10556656,940043,清河站,清河站,,40.0397784,116.3086826,,,1,,,,,,
n1074489072,940041,西二旗(上行),西二旗,,40.0517623,116.3002779,,,0,r9803572,,,,,
r9803572,940041,西二旗,西二旗,,40.0517165,116.3001813,,,1,,,,,,
n1305782990,940041,西二旗B出口,西二旗B出口,,40.0511214,116.3002089,,,2,r9803572,,,,,
n265838775,130033,龙泽(上行),龙泽,,40.0695495,116.3131919,,,0,r1606936,,,,,
r1606936,130033,龙泽,龙泽,,40.0695732,116.3132033,,,1,,,,,,
n1306482845,130035,回龙观(上行),回龙观,,40.0693326,116.3298823,,,0,r1606931,,,,,
r1606931,130035,回龙观,回龙观,,40.069525,116.329755,,,1,,,,,,
n274696967,130035,回龙观出口,回龙观出口,,40.0696222,116.330409,,,2,r1606931,,,,,
n274696962,130035,回龙观出口,回龙观出口,,40.0696273,116.3296876,,,2,r1606931,,,,,
n265839508,080013,霍营(上行),霍营,,40.0691265,116.3545454,,,0,r1606934,,,,,
r1606934,080013,霍营,霍营,,40.0693567,116.3544475,,,1,,,,,,
n1363471399,080013,霍营出口,霍营出口,,40.0695243,116.3546064,,,2,r1606934,,,,,
n265839520,130039,立水桥(上行),立水桥,,40.0514059,116.4050304,,,0,r1606935,,,,,
r1606935,130039,立水桥,立水桥,,40.0515049,116.4057013,,,1,,,,,,
n274702786,130041,北苑(上行),北苑,,40.0416022,116.4282789,,,0,r1606928,,,,,
r1606928,130041,北苑,北苑,,40.0416631,116.428187,,,1,,,,,,
n4289789208,130041,北苑A出口,北苑A出口,,40.0416854,116.4283574,,,2,r1606928,,,,,
n262780850,150039,望京西(上行),望京西,,39.9936105,116.4410997,,,0,r1606933,,,,,
r1606933,150039,望京西,望京西,,39.9941582,116.4417045,,,1,,,,,,
n245154331,100023,芍药居(上行),芍药居,,39.9762621,116.4296755,,,0,r1606930,,,,,
r1606930,100023,芍药居,芍药居,,39.9759527,116.4297381,,,1,,,,,,
n862672246,100023,芍药居B出口,芍药居B出口,,39.9762128,116.4297994,,,2,r1606930,,,,,
n1306482850,100023,芍药居A出口,芍药居A出口,,39.9763027,116.4295609,,,2,r1606930,,,,,
n2575657183,100023,芍药居出口,芍药居出口,,39.9754025,116.4332017,,,2,r1606930,,,,,
n245154338,120045,光熙门(上行),光熙门,,39.9669836,116.4256087,,,0,r1606927,,,,,
r1606927,120045,光熙门,光熙门,,39.9669843,116.425641,,,1,,,,,,
n9913965712,120045,光熙门A出口,光熙门A出口,,39.9669145,116.4254798,,,2,r1606927,,,,,
n9913965711,120045,光熙门B出口,光熙门B出口,,39.9669266,116.4257646,,,2,r1606927,,,,,
n245143068,130049,柳芳(上行),柳芳,,39.9567995,116.4265959,,,0,r1606932,,,,,
r1606932,130049,柳芳,柳芳,,39.9568025,116.4266211,,,1,,,,,,
n8018444478,130049,柳芳A出口,柳芳A出口,,39.9567495,116.4262206,,,2,r1606932,,,,,
n8018444479,130049,柳芳B出口,柳芳B出口,,39.9567534,116.4267836,,,2,r1606932,,,,,
n264602869,980021,东直门(上行),东直门,,39.9416238,116.4285712,,,0,r8047920,,,,,
r8047920,980021,东直门,东直门,,39.941652,116.4285738,,,1,,,,,,
n10655378372,980021,东直门G出口,东直门G出口,,39.9419034,116.4282524,,,2,r8047920,,,,,
n1306564483,980021,东直门(下行),东直门,,39.9416336,116.4286006,,,0,r8047920,,,,,
n1306482831,130049,柳芳(下行),柳芳,,39.9568052,116.4266391,,,0,r1606932,,,,,
n1306482810,120045,光熙门(下行),光熙门,,39.966986,116.4256679,,,0,r1606927,,,,,
n1306482837,100023,芍药居(下行),芍药居,,39.9762477,116.4297227,,,0,r1606930,,,,,
n1306482842,150039,望京西(下行),望京西,,39.9935892,116.4411647,,,0,r1606933,,,,,
n1306482830,130041,北苑(下行),北苑,,40.0416443,116.4283151,,,0,r1606928,,,,,
n1306482838,130039,立水桥(下行),立水桥,,40.051435,116.4050517,,,0,r1606935,,,,,
n1306482856,080013,霍营(下行),霍营,,40.0691772,116.3545538,,,0,r1606934,,,,,
n1306482812,130035,回龙观(下行),回龙观,,40.0695317,116.3299121,,,0,r1606931,,,,,
n1306482822,130033,龙泽(下行),龙泽,,40.0695935,116.3131915,,,0,r1606936,,,,,
n1306482857,940041,西二旗(下行),西二旗,,40.0517523,116.3002436,,,0,r9803572,,,,,
n6941598122,940043,清河站(下行),清河站,,40.0397646,116.3086433,,,0,r10556656,,,,,
n1305782983,130029,上地(下行),上地,,40.0317623,116.314068,,,0,r1606035,,,,,
n1305783002,130027,五道口(下行),五道口,,39.9915751,116.3316772,,,0,r1606033,,,,,
n1305782949,100009,知春路(下行),知春路,,39.9751441,116.333852,,,0,r8047898,,,,,
n1305750653,120031,大钟寺(下行),大钟寺,,39.9652709,116.3389967,,,0,r1606032,,,,,
n3363488787,140021,张郭庄(上行),张郭庄,,39.8567534,116.1809584,,,0,r4626936,,,,,
r4626936,140021,张郭庄,张郭庄,,39.85666621428572,116.18080134285715,,,1,,,,,,
n3362684854,140021,张郭庄出口,张郭庄出口,,39.8574306,116.1814134,,,2,r4626936,,,,,
n3362684848,140021,张郭庄出口,张郭庄出口,,39.8565097,116.1813252,,,2,r4626936,,,,,
n3363488789,140023,园博园(上行),园博园,,39.8600199,116.1957549,,,0,r4626933,,,,,
r4626933,140023,园博园,园博园,,39.8599934,116.1956719,,,1,,,,,,
n4699114047,140023,园博园A出口,园博园A出口,,39.860607,116.1950059,,,2,r4626933,,,,,
n4699114046,140023,园博园B1出口,园博园B1出口,,39.8607299,116.1959087,,,2,r4626933,,,,,
n4699114045,140023,园博园B2出口,园博园B2出口,,39.8611344,116.196531,,,2,r4626933,,,,,
