osm_stop_position_id,osm_stop_area_group_id,osm_stop_area_id,osm_station_id,osm_entrance_ids,station_id,device_location,fare_location,name_cn,stop_code,amap_id,amap_name,adcode
n10610542853,osm_stop_area_group_id,r15440383,n10605339565,"n10610542852,n10610542851,n10610542850,n11968169348,n10610542849",434,151019061,151019061,学院桥,940053,amap_id,amap_name,adcode
n8015950292,osm_stop_area_group_id,r15440382,n5448585739,"n1350216338,n1350216395,n10610542847,n10610542848",153,151019063,150995150,西土城,940055,amap_id,amap_name,adcode
n12451432731,osm_stop_area_group_id,r18465608,n12430713733,"n12430955737,n12430955735,n12430955725,n12430955710,n12430955709,n12430955702,n12430955748",436,151019065,150995163,蓟门桥,940057,amap_id,amap_name,adcode
n7119001899,osm_stop_area_group_id,r10560454,n6818020471,,348,151017499,151017499,大兴机场,880027,amap_id,amap_name,adcode
n9385028995,osm_stop_area_group_id,r13625199,n6818020472,"n10680761583,n10680761581,n10680761582",347,151017497,151017497,大兴新城,880025,amap_id,amap_name,adcode
n6841358403,osm_stop_area_group_id,r10136986,n9385116433,,172,151018025,151018025,草桥,900041,amap_id,amap_name,adcode
n6841343187,osm_stop_area_group_id,r10136986,n9385116433,,172,151018025,151018025,草桥,900041,amap_id,amap_name,adcode
n9385028994,osm_stop_area_group_id,r13625199,n6818020472,"n10680761583,n10680761581,n10680761582",347,151017497,151017497,大兴新城,880025,amap_id,amap_name,adcode
n7119001898,osm_stop_area_group_id,r10560454,n6818020471,,348,151017499,151017499,大兴机场,880027,amap_id,amap_name,adcode
n8277164644,osm_stop_area_group_id,r12115718,n8277164642,"n8283008282,n8283008283,n10297039221,n10536860989,n10536860990",389,151019277,150995140,东管头南,950013,amap_id,amap_name,adcode
n8277164619,osm_stop_area_group_id,r12316338,n8277164621,"n6296910869,n6295446317,n6295454964",174,151018029,150995141,首经贸,900045,amap_id,amap_name,adcode
n8277153406,osm_stop_area_group_id,r12115717,n7631365924,,390,151019281,151019281,花乡东桥,950017,amap_id,amap_name,adcode
n8277153380,osm_stop_area_group_id,r12115716,n7631365912,,391,151019283,151019283,白盆窑,950019,amap_id,amap_name,adcode
n1771786891,osm_stop_area_group_id,r9803616,n5430450045,,140,151019285,150995086,郭公庄,950021,amap_id,amap_name,adcode
n1085405470,osm_stop_area_group_id,r1653674,n8073272027,"n1081987104,n1085405633",260,151019287,151019287,大葆台,950023,amap_id,amap_name,adcode
n1085405650,osm_stop_area_group_id,r1653676,w93577810,,261,151019289,151019289,稻田,950025,amap_id,amap_name,adcode
n1085405505,osm_stop_area_group_id,r1653683,n8073272028,,262,151019291,151019291,长阳,950027,amap_id,amap_name,adcode
n1085405631,osm_stop_area_group_id,r1653677,n8073272029,,263,151019293,151019293,篱笆房,950029,amap_id,amap_name,adcode
n1085405462,osm_stop_area_group_id,r1653675,n8073272030,,264,151019295,151019295,广阳城,950031,amap_id,amap_name,adcode
n1085405536,osm_stop_area_group_id,r1653680,n8073272031,,265,151019297,151019297,良乡大学城北,950033,amap_id,amap_name,adcode
n1085405518,osm_stop_area_group_id,r1653679,n8073272032,,266,151019299,151019299,良乡大学城,950035,amap_id,amap_name,adcode
n1085405472,osm_stop_area_group_id,r1653681,n8073272033,,267,151019301,151019301,良乡大学城西,950037,amap_id,amap_name,adcode
n1085405622,osm_stop_area_group_id,r1653678,n5430390454,,268,151019303,151019303,良乡南关,950039,amap_id,amap_name,adcode
n1085405565,osm_stop_area_group_id,r1653682,n8073272034,,269,151019305,151019305,苏庄,950041,amap_id,amap_name,adcode
n5779155484,osm_stop_area_group_id,r8469059,n5779155490,,270,151019307,150995117,阎村东,950043,amap_id,amap_name,adcode
n5315320263,osm_stop_area_group_id,r8469059,n5779155490,,270,151019307,150995117,阎村东,950043,amap_id,amap_name,adcode
n1085405667,osm_stop_area_group_id,r1653682,n8073272034,,269,151019305,151019305,苏庄,950041,amap_id,amap_name,adcode
n1085405477,osm_stop_area_group_id,r1653678,n5430390454,,268,151019303,151019303,良乡南关,950039,amap_id,amap_name,adcode
n1085405524,osm_stop_area_group_id,r1653681,n8073272033,,267,151019301,151019301,良乡大学城西,950037,amap_id,amap_name,adcode
n1085405610,osm_stop_area_group_id,r1653679,n8073272032,,266,151019299,151019299,良乡大学城,950035,amap_id,amap_name,adcode
n1085405627,osm_stop_area_group_id,r1653680,n8073272031,,265,151019297,151019297,良乡大学城北,950033,amap_id,amap_name,adcode
n1085405540,osm_stop_area_group_id,r1653675,n8073272030,,264,151019295,151019295,广阳城,950031,amap_id,amap_name,adcode
n1085405657,osm_stop_area_group_id,r1653677,n8073272029,,263,151019293,151019293,篱笆房,950029,amap_id,amap_name,adcode
n1085405646,osm_stop_area_group_id,r1653683,n8073272028,,262,151019291,151019291,长阳,950027,amap_id,amap_name,adcode
n1085405582,osm_stop_area_group_id,r1653676,w93577810,,261,151019289,151019289,稻田,950025,amap_id,amap_name,adcode
n1352180909,osm_stop_area_group_id,r1653674,n8073272027,"n1081987104,n1085405633",260,151019287,151019287,大葆台,950023,amap_id,amap_name,adcode
n1771786894,osm_stop_area_group_id,r9803616,n5430450045,,140,151019285,150995086,郭公庄,950021,amap_id,amap_name,adcode
n8277153381,osm_stop_area_group_id,r12115716,n7631365912,,391,151019283,151019283,白盆窑,950019,amap_id,amap_name,adcode
n8277153405,osm_stop_area_group_id,r12115717,n7631365924,,390,151019281,151019281,花乡东桥,950017,amap_id,amap_name,adcode
n8277164620,osm_stop_area_group_id,r12316338,n8277164621,"n6296910869,n6295446317,n6295454964",174,151018029,150995141,首经贸,900045,amap_id,amap_name,adcode
n8277164643,osm_stop_area_group_id,r12115718,n8277164642,"n8283008282,n8283008283,n10297039221,n10536860989,n10536860990",389,151019277,150995140,东管头南,950013,amap_id,amap_name,adcode
n8285460897,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460893,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460888,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n6205717314,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460876,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460867,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460858,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460848,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460843,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460842,osm_stop_area_group_id,r12154787,n8252163807,,288,151015197,151015197,荣昌东街,790029,amap_id,amap_name,adcode
n8285460836,osm_stop_area_group_id,r12154788,,,,,,,,amap_id,amap_name,adcode
n8285460826,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285438114,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285438113,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8252163811,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285438115,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460825,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460835,osm_stop_area_group_id,r12154788,,,,,,,,amap_id,amap_name,adcode
n8285460841,osm_stop_area_group_id,r12154787,n8252163807,,288,151015197,151015197,荣昌东街,790029,amap_id,amap_name,adcode
n8285460844,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460849,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460859,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460868,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460877,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460882,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460889,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460894,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n8285460898,osm_stop_area_group_id,,,,,,,,,amap_id,amap_name,adcode
n5315233371,osm_stop_area_group_id,r8302898,n5621379390,,313,151017749,151017749,香山,890021,amap_id,amap_name,adcode
n5315233381,osm_stop_area_group_id,r8302899,n5621379391,,312,151017751,151017751,国家植物园,890023,amap_id,amap_name,adcode
n5315233409,osm_stop_area_group_id,r8302900,n5621379392,,311,151017753,151017753,万安,890025,amap_id,amap_name,adcode
n5315236127,osm_stop_area_group_id,r8302901,n5621379393,,310,151017755,151017755,茶棚,890027,amap_id,amap_name,adcode
n5315236157,osm_stop_area_group_id,r8302902,,,,,,,,amap_id,amap_name,adcode
n4946947232,osm_stop_area_group_id,r8302897,n5621379389,,149,151018053,150995102,巴沟,900069,amap_id,amap_name,adcode
n4946947232,osm_stop_area_group_id,r8302897,n5621379389,,149,151018053,150995102,巴沟,900069,amap_id,amap_name,adcode
n5315236156,osm_stop_area_group_id,r8302902,,,,,,,,amap_id,amap_name,adcode
n5315236126,osm_stop_area_group_id,r8302901,n5621379393,,310,151017755,151017755,茶棚,890027,amap_id,amap_name,adcode
n5315233408,osm_stop_area_group_id,r8302900,n5621379392,,311,151017753,151017753,万安,890025,amap_id,amap_name,adcode
n5315233384,osm_stop_area_group_id,r8302899,n5621379391,,312,151017751,151017751,国家植物园,890023,amap_id,amap_name,adcode
n5403015584,osm_stop_area_group_id,r8302898,n5621379390,,313,151017749,151017749,香山,890021,amap_id,amap_name,adcode
n8791336285,osm_stop_area_group_id,r8469056,n5402957177,"n10316725282,n10316725279",301,151018517,151018517,燕山,920021,amap_id,amap_name,adcode
n8791336297,osm_stop_area_group_id,r8469057,n5402956432,n10290625093,300,151018519,151018519,房山城关,920023,amap_id,amap_name,adcode
n8791336314,osm_stop_area_group_id,r8469055,n7796853448,,299,151018521,151018521,饶乐府,920025,amap_id,amap_name,adcode
n8791341586,osm_stop_area_group_id,r11484518,n7796839024,,298,151018523,151018523,马各庄,920027,amap_id,amap_name,adcode
n8791341570,osm_stop_area_group_id,r13298574,n9153343830,,297,151018525,151018525,大石河东,920029,amap_id,amap_name,adcode
n8791341551,osm_stop_area_group_id,r13298575,n9153343831,,296,151018527,151018527,星城,920031,amap_id,amap_name,adcode
n8791341548,osm_stop_area_group_id,r8469058,n5402953665,,295,151018529,151018529,阎村,920033,amap_id,amap_name,adcode
n8791341532,osm_stop_area_group_id,r13298576,n9153343832,,294,151018531,151018531,紫草坞,920035,amap_id,amap_name,adcode
n5779155492,osm_stop_area_group_id,r8469054,n5779155490,,270,151019307,150995117,阎村东,950043,amap_id,amap_name,adcode
n5779155491,osm_stop_area_group_id,r8469054,n5779155490,,270,151019307,150995117,阎村东,950043,amap_id,amap_name,adcode
n5315328150,osm_stop_area_group_id,r13298576,n9153343832,,294,151018531,151018531,紫草坞,920035,amap_id,amap_name,adcode
n5779155489,osm_stop_area_group_id,r8469058,n5402953665,,295,151018529,151018529,阎村,920033,amap_id,amap_name,adcode
n5315328169,osm_stop_area_group_id,r13298575,n9153343831,,296,151018527,151018527,星城,920031,amap_id,amap_name,adcode
n5315328188,osm_stop_area_group_id,r13298574,n9153343830,,297,151018525,151018525,大石河东,920029,amap_id,amap_name,adcode
n5315328203,osm_stop_area_group_id,r11484518,n7796839024,,298,151018523,151018523,马各庄,920027,amap_id,amap_name,adcode
n5315328206,osm_stop_area_group_id,r8469055,n7796853448,,299,151018521,151018521,饶乐府,920025,amap_id,amap_name,adcode
n5779155488,osm_stop_area_group_id,r8469057,n5402956432,n10290625093,300,151018519,151018519,房山城关,920023,amap_id,amap_name,adcode
n5779155487,osm_stop_area_group_id,r8469056,n5402957177,"n10316725282,n10316725279",301,151018517,151018517,燕山,920021,amap_id,amap_name,adcode
n1353434209,osm_stop_area_group_id,r1655451,n8073260829,"n6781686654,n6781686642,n6781686663,n6781686662",293,151019567,151019567,亦庄火车站,960047,amap_id,amap_name,adcode
n1353434231,osm_stop_area_group_id,r1655453,n8073260830,"n1074413587,n1074413522,n6781649751",292,151019565,151019565,次渠,960045,amap_id,amap_name,adcode
n1353434234,osm_stop_area_group_id,r1655454,n1094071212,"n6781649746,n6781649753,n6781649747,n6781649749",291,151019563,151019563,次渠南,960043,amap_id,amap_name,adcode
n1353434236,osm_stop_area_group_id,r1655455,n5444695596,,290,151019561,151019561,经海路,960041,amap_id,amap_name,adcode
n1353434213,osm_stop_area_group_id,r1655452,n5430391237,,289,151019559,151019559,同济南路,960039,amap_id,amap_name,adcode
n1353434788,osm_stop_area_group_id,r1655456,n8073260828,,288,151015197,151015197,荣昌东街,790029,amap_id,amap_name,adcode
n1768299229,osm_stop_area_group_id,r2201440,n8073260827,,287,151019555,151019555,荣京东街,960035,amap_id,amap_name,adcode
n1768299227,osm_stop_area_group_id,r2201439,n5444694219,,286,151019553,151019553,万源街,960033,amap_id,amap_name,adcode
n1074413501,osm_stop_area_group_id,r2201449,n5444691512,,285,151019551,151019551,亦庄文化园,960031,amap_id,amap_name,adcode
n1074413543,osm_stop_area_group_id,r2201450,n8073260826,,284,151019549,151019549,亦庄桥,960029,amap_id,amap_name,adcode
n1768313162,osm_stop_area_group_id,r2201477,n8073260825,,283,151019547,151019547,旧宫,960027,amap_id,amap_name,adcode
n1765370465,osm_stop_area_group_id,r2197889,n5444690814,"n6781735203,n6781735202,n6781735187",282,151019545,151019545,小红门,960025,amap_id,amap_name,adcode
n1765370468,osm_stop_area_group_id,r2197890,n7278207455,n6781735200,281,151019543,151019543,肖村,960023,amap_id,amap_name,adcode
n1765370462,osm_stop_area_group_id,r1660377,n5441491000,"n6781735198,n6781735208,n6781735185,n6781735194,n10618731553",61,151018015,150995070,宋家庄,900031,amap_id,amap_name,adcode
n1765370462,osm_stop_area_group_id,r1660377,n5441491000,"n6781735198,n6781735208,n6781735185,n6781735194,n10618731553",61,151018015,150995070,宋家庄,900031,amap_id,amap_name,adcode
n1765370467,osm_stop_area_group_id,r2197890,n7278207455,n6781735200,281,151019543,151019543,肖村,960023,amap_id,amap_name,adcode
n1765370464,osm_stop_area_group_id,r2197889,n5444690814,"n6781735203,n6781735202,n6781735187",282,151019545,151019545,小红门,960025,amap_id,amap_name,adcode
n1074413615,osm_stop_area_group_id,r2201477,n8073260825,,283,151019547,151019547,旧宫,960027,amap_id,amap_name,adcode
n1768303652,osm_stop_area_group_id,r2201450,n8073260826,,284,151019549,151019549,亦庄桥,960029,amap_id,amap_name,adcode
n1768303651,osm_stop_area_group_id,r2201449,n5444691512,,285,151019551,151019551,亦庄文化园,960031,amap_id,amap_name,adcode
n1768299223,osm_stop_area_group_id,r2201439,n5444694219,,286,151019553,151019553,万源街,960033,amap_id,amap_name,adcode
n1768299228,osm_stop_area_group_id,r2201440,n8073260827,,287,151019555,151019555,荣京东街,960035,amap_id,amap_name,adcode
n1074413537,osm_stop_area_group_id,r1655456,n8073260828,,288,151015197,151015197,荣昌东街,790029,amap_id,amap_name,adcode
n1074413554,osm_stop_area_group_id,r1655452,n5430391237,,289,151019559,151019559,同济南路,960039,amap_id,amap_name,adcode
n1074413516,osm_stop_area_group_id,r1655455,n5444695596,,290,151019561,151019561,经海路,960041,amap_id,amap_name,adcode
n1094071212,osm_stop_area_group_id,r1655454,n1094071212,"n6781649746,n6781649753,n6781649747,n6781649749",291,151019563,151019563,次渠南,960043,amap_id,amap_name,adcode
n1074413605,osm_stop_area_group_id,r1655453,n8073260830,"n1074413587,n1074413522,n6781649751",292,151019565,151019565,次渠,960045,amap_id,amap_name,adcode
n1074413619,osm_stop_area_group_id,r1655451,n8073260829,"n6781686654,n6781686642,n6781686663,n6781686662",293,151019567,151019567,亦庄火车站,960047,amap_id,amap_name,adcode
